Codigo IATA,Descripcion del codigo,Estado ,Aniomes,Tipo Combustible,Litros de combustible suministrado,Servicios realizados
CJS,Ciudad Juarez,Chihuahua,202310,Turbosina,3555166,793
CLQ,Colima,Colima,202310,Turbosina,415259,103
CME,Ciudad Del Carmen,Campeche,202310,Turbosina,1457146,274
CPE,Campeche,Campeche,202310,Turbosina,408209,120
CTM,Chetumal,Quintana Roo,202310,Turbosina,460704,117
CUL,Culiacan,Sinaloa,202310,Turbosina,3310163,863
CUN,Cancun,Quintana Roo,202310,Turbosina,83538174,8010
CUU,Chihuahua,Chihuahua,202310,Turbosina,4283481,1007
CVJ,Cuernavaca,Morelos,202310,Turbosina,105005,109
CVM,Ciudad Victoria,Tamaulipas,202310,Turbosina,125405,98
CZM,Cozumel,Quintana Roo,202310,Turbosina,1227374,272
DGO,Durango,Durango,202310,Turbosina,1127905,339
GDL,Guadalajara,Jalisco,202310,Turbosina,33193058,5096
GYM,Guaymas,Sonora,202310,Turbosina,38530,30
HMO,Hermosillo,Sonora,202310,Turbosina,4328171,1191
HUX,Huatulco,Oaxaca,202310,Turbosina,891820,241
IZT,Ixtepec,Oaxaca,202310,Turbosina,10719,8
LAP,La Paz,Baja California Sur,202310,Turbosina,2570688,546
LMM,Los Mochis,Sinaloa,202310,Turbosina,722442,199
LTO,Loreto,Baja California Sur,202310,Turbosina,246811,123
LZC,Lazaro Cardenas,Michoacan,202310,Turbosina,39423,22
MAM,Matamoros,Tamaulipas,202310,Turbosina,87293,48
MEX,Mexico,Ciudad de Mexico,202310,Turbosina,135949881,14641
MID,Merida,Yucatan,202310,Turbosina,6555321,1335
MLM,Morelia,Michoacan,202310,Turbosina,2981130,497
MTT,Minatitlan,Veracruz,202310,Turbosina,282912,136
MTY,Monterrey,Nuevo Leon,202310,Turbosina,22203094,4692
MXL,Mexicali,Baja California,202310,Turbosina,3413340,520
MZT,Mazatlan,Sinaloa,202310,Turbosina,1749177,508
NLD,Nuevo Laredo,Tamaulipas,202310,Turbosina,174262,70
NLU,Felipe Angeles,Estado De Mexico,202310,Turbosina,22848071,1787
NOG,Nogales,Sonora,202310,Turbosina,28395,36
OAX,Oaxaca,Oaxaca,202310,Turbosina,2765664,695
PAZ,Poza Rica,Veracruz,202310,Turbosina,15304,15
PBC,Puebla,Puebla,202310,Turbosina,1979055,411
PCA,Pachuca,Hidalgo,202310,Turbosina,48782,64
PPE,Puerto Penasco,Sonora,202310,Turbosina,25994,16
PQM,Palenque,Chiapas,202310,Turbosina,79499,39
PVR,Puerto Vallarta,Jalisco,202310,Turbosina,8850582,1468
PXM,Puerto Escondido,Oaxaca,202310,Turbosina,691589,229
QRO,Queretaro,Queretaro,202310,Turbosina,7135458,1478
REX,Reynosa,Tamaulipas,202310,Turbosina,602880,179
SJD,San Jose Del Cabo,Baja California Sur,202310,Turbosina,11810918,2223
SLP,San Luis Potosi,San Luis Potosi,202310,Turbosina,1848431,787
TAM,Tampico,Tamaulipas,202310,Turbosina,887931,434
TAP,Tapachula,Chiapas,202310,Turbosina,1352932,290
TCN,Tehuacan,Puebla,202310,Turbosina,9944,18
TGZ,Tuxtla Gutierrez,Chiapas,202310,Turbosina,2270531,492
TIJ,Tijuana,Baja California,202310,Turbosina,24775035,3341
TLC,Toluca,Estado De Mexico,202310,Turbosina,7461488,2022
TPQ,Tepic,Nayarit,202310,Turbosina,476575,105
TRC,Torreon,Coahuila,202310,Turbosina,1412102,501
TSL,Tamuin,San Luis Potosi,202310,Turbosina,7464,13
UPN,Uruapan,Michoacan,202310,Turbosina,340216,48
VER,Veracruz,Veracruz,202310,Turbosina,2552618,847
VSA,Villahermosa,Tabasco,202310,Turbosina,3003979,1049
ZCL,Zacatecas,Zacatecas,202310,Turbosina,1000655,227
ZIH,Zihuatanejo,Guerrero,202310,Turbosina,635229,230
ZLO,Manzanillo,Colima,202310,Turbosina,290976,116
ACA,Acapulco,Guerrero,202310,Gasavion,15494,300
AGU,Aguascalientes,Aguascalientes,202310,Gasavion,13432,78
BJX,El Bajio,Guanajuato,202310,Gasavion,26605,161
CEN,Ciudad Obregon,Sonora,202310,Gasavion,43263,74
CJS,Ciudad Juarez,Chihuahua,202310,Gasavion,8562,57
CLQ,Colima,Colima,202310,Gasavion,50517,37
CME,Ciudad Del Carmen,Campeche,202310,Gasavion,4640,12
CPE,Campeche,Campeche,202310,Gasavion,4299,30
CTM,Chetumal,Quintana Roo,202310,Gasavion,4461,27
CUL,Culiacan,Sinaloa,202310,Gasavion,138147,426
CUN,Cancun,Quintana Roo,202310,Gasavion,18466,145
CUU,Chihuahua,Chihuahua,202310,Gasavion,112231,269
CVJ,Cuernavaca,Morelos,202310,Gasavion,39583,598
CVM,Ciudad Victoria,Tamaulipas,202310,Gasavion,16215,48
CZM,Cozumel,Quintana Roo,202310,Gasavion,11622,74
DGO,Durango,Durango,202310,Gasavion,52473,289
GDL,Guadalajara,Jalisco,202310,Gasavion,85125,599
GYM,Guaymas,Sonora,202310,Gasavion,14808,82
HMO,Hermosillo,Sonora,202310,Gasavion,70398,330
HUX,Huatulco,Oaxaca,202310,Gasavion,1203,9
IZT,Ixtepec,Oaxaca,202310,Gasavion,0,0
LAP,La Paz,Baja California Sur,202310,Gasavion,28833,100
LMM,Los Mochis,Sinaloa,202310,Gasavion,69911,119
LTO,Loreto,Baja California Sur,202310,Gasavion,11498,73
LZC,Lazaro Cardenas,Michoacan,202310,Gasavion,1477,2
MAM,Matamoros,Tamaulipas,202310,Gasavion,90998,15
MEX,Mexico,Ciudad de Mexico,202310,Gasavion,0,0
MID,Merida,Yucatan,202310,Gasavion,34872,106
MLM,Morelia,Michoacan,202310,Gasavion,7940,44
MTT,Minatitlan,Veracruz,202310,Gasavion,1311,9
MTY,Monterrey,Nuevo Leon,202310,Gasavion,0,0
MXL,Mexicali,Baja California,202310,Gasavion,22332,40
MZT,Mazatlan,Sinaloa,202310,Gasavion,41562,97
NLD,Nuevo Laredo,Tamaulipas,202310,Gasavion,781,5
NLU,Felipe Angeles,Estado De Mexico,202310,Gasavion,0,0
NOG,Nogales,Sonora,202310,Gasavion,15733,46
OAX,Oaxaca,Oaxaca,202310,Gasavion,8252,58
PAZ,Poza Rica,Veracruz,202310,Gasavion,483,3
PBC,Puebla,Puebla,202310,Gasavion,42008,562
PCA,Pachuca,Hidalgo,202310,Gasavion,3735,21
PPE,Puerto Penasco,Sonora,202310,Gasavion,6510,37
PQM,Palenque,Chiapas,202310,Gasavion,0,0
PVR,Puerto Vallarta,Jalisco,202310,Gasavion,14847,71
PXM,Puerto Escondido,Oaxaca,202310,Gasavion,4507,31
QRO,Queretaro,Queretaro,202310,Gasavion,63211,733
REX,Reynosa,Tamaulipas,202310,Gasavion,6289,39
SJD,San Jose Del Cabo,Baja California Sur,202310,Gasavion,2974,20
SLP,San Luis Potosi,San Luis Potosi,202310,Gasavion,12599,56
TAM,Tampico,Tamaulipas,202310,Gasavion,7136,42
TAP,Tapachula,Chiapas,202310,Gasavion,135416,149
TCN,Tehuacan,Puebla,202310,Gasavion,4045,39
TGZ,Tuxtla Gutierrez,Chiapas,202310,Gasavion,8994,28
TIJ,Tijuana,Baja California,202310,Gasavion,19477,161
TLC,Toluca,Estado De Mexico,202310,Gasavion,57220,188
TPQ,Tepic,Nayarit,202310,Gasavion,13973,86
TRC,Torreon,Coahuila,202310,Gasavion,26150,63
TSL,Tamuin,San Luis Potosi,202310,Gasavion,4083,13
UPN,Uruapan,Michoacan,202310,Gasavion,26832,69
VER,Veracruz,Veracruz,202310,Gasavion,39897,109
VSA,Villahermosa,Tabasco,202310,Gasavion,92377,59
ZCL,Zacatecas,Zacatecas,202310,Gasavion,2860,14
ZIH,Zihuatanejo,Guerrero,202310,Gasavion,19410,38
ZLO,Manzanillo,Colima,202310,Gasavion,35046,19
ACA,Acapulco,Guerrero,202311,Turbosina,771402,349
AGU,Aguascalientes,Aguascalientes,202311,Turbosina,2026799,538
BJX,El Bajio,Guanajuato,202311,Turbosina,6237412,1433
CEN,Ciudad Obregon,Sonora,202311,Turbosina,660670,250
CJS,Ciudad Juarez,Chihuahua,202311,Turbosina,3219174,745
CLQ,Colima,Colima,202311,Turbosina,518872,111
CME,Ciudad Del Carmen,Campeche,202311,Turbosina,1395935,256
CPE,Campeche,Campeche,202311,Turbosina,363860,106
CTM,Chetumal,Quintana Roo,202311,Turbosina,591966,125
CUL,Culiacan,Sinaloa,202311,Turbosina,3269745,843
CUN,Cancun,Quintana Roo,202311,Turbosina,93896685,8822
CUU,Chihuahua,Chihuahua,202311,Turbosina,3962470,823
CVJ,Cuernavaca,Morelos,202311,Turbosina,103939,105
CVM,Ciudad Victoria,Tamaulipas,202311,Turbosina,108427,88
CZM,Cozumel,Quintana Roo,202311,Turbosina,1679681,393
DGO,Durango,Durango,202311,Turbosina,1084599,372
GDL,Guadalajara,Jalisco,202311,Turbosina,31050807,4959
GYM,Guaymas,Sonora,202311,Turbosina,22745,24
HMO,Hermosillo,Sonora,202311,Turbosina,3777184,1121
HUX,Huatulco,Oaxaca,202311,Turbosina,1553076,292
IZT,Ixtepec,Oaxaca,202311,Turbosina,9602,9
LAP,La Paz,Baja California Sur,202311,Turbosina,3658277,653
LMM,Los Mochis,Sinaloa,202311,Turbosina,784486,208
LTO,Loreto,Baja California Sur,202311,Turbosina,349663,217
LZC,Lazaro Cardenas,Michoacan,202311,Turbosina,11939,19
MAM,Matamoros,Tamaulipas,202311,Turbosina,115761,70
MEX,Mexico,Ciudad de Mexico,202311,Turbosina,133555977,14719
MID,Merida,Yucatan,202311,Turbosina,7057386,1427
MLM,Morelia,Michoacan,202311,Turbosina,2900703,468
MTT,Minatitlan,Veracruz,202311,Turbosina,292739,125
MTY,Monterrey,Nuevo Leon,202311,Turbosina,21154548,4680
MXL,Mexicali,Baja California,202311,Turbosina,3086816,468
MZT,Mazatlan,Sinaloa,202311,Turbosina,2340214,601
NLD,Nuevo Laredo,Tamaulipas,202311,Turbosina,175179,79
NLU,Felipe Angeles,Estado De Mexico,202311,Turbosina,22508399,1707
NOG,Nogales,Sonora,202311,Turbosina,9964,14
OAX,Oaxaca,Oaxaca,202311,Turbosina,2970314,658
PAZ,Poza Rica,Veracruz,202311,Turbosina,14581,19
PBC,Puebla,Puebla,202311,Turbosina,2297989,442
PCA,Pachuca,Hidalgo,202311,Turbosina,23855,33
PPE,Puerto Penasco,Sonora,202311,Turbosina,20390,20
PQM,Palenque,Chiapas,202311,Turbosina,12892,12
PVR,Puerto Vallarta,Jalisco,202311,Turbosina,15503197,2022
PXM,Puerto Escondido,Oaxaca,202311,Turbosina,689224,254
QRO,Queretaro,Queretaro,202311,Turbosina,6825583,1446
REX,Reynosa,Tamaulipas,202311,Turbosina,591553,195
SJD,San Jose Del Cabo,Baja California Sur,202311,Turbosina,15363790,2806
SLP,San Luis Potosi,San Luis Potosi,202311,Turbosina,1694259,700
TAM,Tampico,Tamaulipas,202311,Turbosina,938336,450
TAP,Tapachula,Chiapas,202311,Turbosina,1460582,301
TCN,Tehuacan,Puebla,202311,Turbosina,8175,14
TGZ,Tuxtla Gutierrez,Chiapas,202311,Turbosina,2679215,543
TIJ,Tijuana,Baja California,202311,Turbosina,24759657,3284
TLC,Toluca,Estado De Mexico,202311,Turbosina,7125135,1933
TPQ,Tepic,Nayarit,202311,Turbosina,469829,119
TRC,Torreon,Coahuila,202311,Turbosina,1317221,489
TSL,Tamuin,San Luis Potosi,202311,Turbosina,15708,27
UPN,Uruapan,Michoacan,202311,Turbosina,394307,54
VER,Veracruz,Veracruz,202311,Turbosina,2205761,791
VSA,Villahermosa,Tabasco,202311,Turbosina,2830030,948
ZCL,Zacatecas,Zacatecas,202311,Turbosina,923845,197
ZIH,Zihuatanejo,Guerrero,202311,Turbosina,1094566,281
ZLO,Manzanillo,Colima,202311,Turbosina,637800,214
ACA,Acapulco,Guerrero,202311,Gasavion,2697,15
AGU,Aguascalientes,Aguascalientes,202311,Gasavion,9383,74
BJX,El Bajio,Guanajuato,202311,Gasavion,18893,177
CEN,Ciudad Obregon,Sonora,202311,Gasavion,69083,127
CJS,Ciudad Juarez,Chihuahua,202311,Gasavion,4920,34
CLQ,Colima,Colima,202311,Gasavion,47912,38
CME,Ciudad Del Carmen,Campeche,202311,Gasavion,1445,11
CPE,Campeche,Campeche,202311,Gasavion,10041,63
CTM,Chetumal,Quintana Roo,202311,Gasavion,3050,20
CUL,Culiacan,Sinaloa,202311,Gasavion,168140,453
CUN,Cancun,Quintana Roo,202311,Gasavion,14625,104
CUU,Chihuahua,Chihuahua,202311,Gasavion,91723,233
CVJ,Cuernavaca,Morelos,202311,Gasavion,51332,726
CVM,Ciudad Victoria,Tamaulipas,202311,Gasavion,10084,39
CZM,Cozumel,Quintana Roo,202311,Gasavion,13522,83
DGO,Durango,Durango,202311,Gasavion,41228,239
GDL,Guadalajara,Jalisco,202311,Gasavion,70345,526
GYM,Guaymas,Sonora,202311,Gasavion,15472,82
HMO,Hermosillo,Sonora,202311,Gasavion,66215,309
HUX,Huatulco,Oaxaca,202311,Gasavion,3589,20
IZT,Ixtepec,Oaxaca,202311,Gasavion,0,0
LAP,La Paz,Baja California Sur,202311,Gasavion,30853,107
LMM,Los Mochis,Sinaloa,202311,Gasavion,93144,177
LTO,Loreto,Baja California Sur,202311,Gasavion,12235,70
LZC,Lazaro Cardenas,Michoacan,202311,Gasavion,5778,13
MAM,Matamoros,Tamaulipas,202311,Gasavion,30672,8
MEX,Mexico,Ciudad de Mexico,202311,Gasavion,0,0
MID,Merida,Yucatan,202311,Gasavion,29341,229
MLM,Morelia,Michoacan,202311,Gasavion,7028,50
MTT,Minatitlan,Veracruz,202311,Gasavion,1132,7
MTY,Monterrey,Nuevo Leon,202311,Gasavion,0,0
MXL,Mexicali,Baja California,202311,Gasavion,54278,58
MZT,Mazatlan,Sinaloa,202311,Gasavion,20042,146
NLD,Nuevo Laredo,Tamaulipas,202311,Gasavion,1225,7
NLU,Felipe Angeles,Estado De Mexico,202311,Gasavion,0,0
NOG,Nogales,Sonora,202311,Gasavion,4356,23
OAX,Oaxaca,Oaxaca,202311,Gasavion,9141,65
PAZ,Poza Rica,Veracruz,202311,Gasavion,653,5
PBC,Puebla,Puebla,202311,Gasavion,36438,487
PCA,Pachuca,Hidalgo,202311,Gasavion,5344,31
PPE,Puerto Penasco,Sonora,202311,Gasavion,8025,41
PQM,Palenque,Chiapas,202311,Gasavion,0,0
PVR,Puerto Vallarta,Jalisco,202311,Gasavion,23984,119
PXM,Puerto Escondido,Oaxaca,202311,Gasavion,5326,30
QRO,Queretaro,Queretaro,202311,Gasavion,58090,672
REX,Reynosa,Tamaulipas,202311,Gasavion,9708,52
SJD,San Jose Del Cabo,Baja California Sur,202311,Gasavion,10392,25
SLP,San Luis Potosi,San Luis Potosi,202311,Gasavion,12890,58
TAM,Tampico,Tamaulipas,202311,Gasavion,13923,78
TAP,Tapachula,Chiapas,202311,Gasavion,147119,167
TCN,Tehuacan,Puebla,202311,Gasavion,3792,47
TGZ,Tuxtla Gutierrez,Chiapas,202311,Gasavion,6988,24
TIJ,Tijuana,Baja California,202311,Gasavion,44745,100
TLC,Toluca,Estado De Mexico,202311,Gasavion,46700,231
TPQ,Tepic,Nayarit,202311,Gasavion,15568,132
TRC,Torreon,Coahuila,202311,Gasavion,15041,59
TSL,Tamuin,San Luis Potosi,202311,Gasavion,1771,7
UPN,Uruapan,Michoacan,202311,Gasavion,31885,88
VER,Veracruz,Veracruz,202311,Gasavion,37386,84
VSA,Villahermosa,Tabasco,202311,Gasavion,85948,40
ZCL,Zacatecas,Zacatecas,202311,Gasavion,2742,12
ZIH,Zihuatanejo,Guerrero,202311,Gasavion,18399,66
ZLO,Manzanillo,Colima,202311,Gasavion,20427,34
ACA,Acapulco,Guerrero,202312,Turbosina,723310,231
AGU,Aguascalientes,Aguascalientes,202312,Turbosina,2089016,533
BJX,El Bajio,Guanajuato,202312,Turbosina,6344689,1418
CEN,Ciudad Obregon,Sonora,202312,Turbosina,722556,269
CJS,Ciudad Juarez,Chihuahua,202312,Turbosina,3162177,762
CLQ,Colima,Colima,202312,Turbosina,586294,125
CME,Ciudad Del Carmen,Campeche,202312,Turbosina,1447851,258
CPE,Campeche,Campeche,202312,Turbosina,459235,139
CTM,Chetumal,Quintana Roo,202312,Turbosina,633101,159
CUL,Culiacan,Sinaloa,202312,Turbosina,3167995,863
CUN,Cancun,Quintana Roo,202312,Turbosina,112450776,10171
CUU,Chihuahua,Chihuahua,202312,Turbosina,3702497,797
CVJ,Cuernavaca,Morelos,202312,Turbosina,93708,74
CVM,Ciudad Victoria,Tamaulipas,202312,Turbosina,138101,101
CZM,Cozumel,Quintana Roo,202312,Turbosina,2283582,465
DGO,Durango,Durango,202312,Turbosina,1290871,406
GDL,Guadalajara,Jalisco,202312,Turbosina,36564000,5618
GYM,Guaymas,Sonora,202312,Turbosina,27163,25
HMO,Hermosillo,Sonora,202312,Turbosina,3653902,1108
HUX,Huatulco,Oaxaca,202312,Turbosina,1948158,335
IZT,Ixtepec,Oaxaca,202312,Turbosina,16091,13
LAP,La Paz,Baja California Sur,202312,Turbosina,3392469,573
LMM,Los Mochis,Sinaloa,202312,Turbosina,801681,232
LTO,Loreto,Baja California Sur,202312,Turbosina,259583,114
LZC,Lazaro Cardenas,Michoacan,202312,Turbosina,13052,10
MAM,Matamoros,Tamaulipas,202312,Turbosina,146716,91
MEX,Mexico,Ciudad de Mexico,202312,Turbosina,141052152,15172
MID,Merida,Yucatan,202312,Turbosina,7063519,1450
MLM,Morelia,Michoacan,202312,Turbosina,3370053,514
MTT,Minatitlan,Veracruz,202312,Turbosina,305819,134
MTY,Monterrey,Nuevo Leon,202312,Turbosina,21443559,4706
MXL,Mexicali,Baja California,202312,Turbosina,3449992,529
MZT,Mazatlan,Sinaloa,202312,Turbosina,2838955,677
NLD,Nuevo Laredo,Tamaulipas,202312,Turbosina,228639,99
NLU,Felipe Angeles,Estado De Mexico,202312,Turbosina,24233224,1907
NOG,Nogales,Sonora,202312,Turbosina,2474,4
OAX,Oaxaca,Oaxaca,202312,Turbosina,3036080,664
PAZ,Poza Rica,Veracruz,202312,Turbosina,20040,21
PBC,Puebla,Puebla,202312,Turbosina,2523679,475
PCA,Pachuca,Hidalgo,202312,Turbosina,29545,44
PPE,Puerto Penasco,Sonora,202312,Turbosina,27440,25
PQM,Palenque,Chiapas,202312,Turbosina,53790,23
PVR,Puerto Vallarta,Jalisco,202312,Turbosina,20239728,2518
PXM,Puerto Escondido,Oaxaca,202312,Turbosina,832283,296
QRO,Queretaro,Queretaro,202312,Turbosina,7218086,1458
REX,Reynosa,Tamaulipas,202312,Turbosina,587662,203
SJD,San Jose Del Cabo,Baja California Sur,202312,Turbosina,19166732,3164
SLP,San Luis Potosi,San Luis Potosi,202312,Turbosina,1758462,676
TAM,Tampico,Tamaulipas,202312,Turbosina,859927,461
TAP,Tapachula,Chiapas,202312,Turbosina,1453764,267
TCN,Tehuacan,Puebla,202312,Turbosina,29919,10
TGZ,Tuxtla Gutierrez,Chiapas,202312,Turbosina,2743336,559
TIJ,Tijuana,Baja California,202312,Turbosina,26334369,3568
TLC,Toluca,Estado De Mexico,202312,Turbosina,6907192,1877
TPQ,Tepic,Nayarit,202312,Turbosina,624325,119
TRC,Torreon,Coahuila,202312,Turbosina,1244688,487
TSL,Tamuin,San Luis Potosi,202312,Turbosina,11845,17
UPN,Uruapan,Michoacan,202312,Turbosina,430039,57
VER,Veracruz,Veracruz,202312,Turbosina,2517296,903
VSA,Villahermosa,Tabasco,202312,Turbosina,3053608,926
ZCL,Zacatecas,Zacatecas,202312,Turbosina,1140172,231
ZIH,Zihuatanejo,Guerrero,202312,Turbosina,1649800,369
ZLO,Manzanillo,Colima,202312,Turbosina,754831,222
ACA,Acapulco,Guerrero,202312,Gasavion,3949,25
AGU,Aguascalientes,Aguascalientes,202312,Gasavion,11124,93
BJX,El Bajio,Guanajuato,202312,Gasavion,22136,120
CEN,Ciudad Obregon,Sonora,202312,Gasavion,69751,133
CJS,Ciudad Juarez,Chihuahua,202312,Gasavion,6593,44
CLQ,Colima,Colima,202312,Gasavion,48670,31
CME,Ciudad Del Carmen,Campeche,202312,Gasavion,1030,7
CPE,Campeche,Campeche,202312,Gasavion,9560,58
CTM,Chetumal,Quintana Roo,202312,Gasavion,4639,27
CUL,Culiacan,Sinaloa,202312,Gasavion,175052,439
CUN,Cancun,Quintana Roo,202312,Gasavion,14016,101
CUU,Chihuahua,Chihuahua,202312,Gasavion,73952,205
CVJ,Cuernavaca,Morelos,202312,Gasavion,41728,600
CVM,Ciudad Victoria,Tamaulipas,202312,Gasavion,11055,39
CZM,Cozumel,Quintana Roo,202312,Gasavion,14928,79
DGO,Durango,Durango,202312,Gasavion,43132,245
GDL,Guadalajara,Jalisco,202312,Gasavion,57705,414
GYM,Guaymas,Sonora,202312,Gasavion,15805,75
HMO,Hermosillo,Sonora,202312,Gasavion,58515,287
HUX,Huatulco,Oaxaca,202312,Gasavion,4933,18
IZT,Ixtepec,Oaxaca,202312,Gasavion,0,0
LAP,La Paz,Baja California Sur,202312,Gasavion,10412,60
LMM,Los Mochis,Sinaloa,202312,Gasavion,130543,196
LTO,Loreto,Baja California Sur,202312,Gasavion,6326,26
LZC,Lazaro Cardenas,Michoacan,202312,Gasavion,1562,6
MAM,Matamoros,Tamaulipas,202312,Gasavion,102275,9
MEX,Mexico,Ciudad de Mexico,202312,Gasavion,0,0
MID,Merida,Yucatan,202312,Gasavion,37475,96
MLM,Morelia,Michoacan,202312,Gasavion,6363,41
MTT,Minatitlan,Veracruz,202312,Gasavion,2887,15
MTY,Monterrey,Nuevo Leon,202312,Gasavion,0,0
MXL,Mexicali,Baja California,202312,Gasavion,26414,34
MZT,Mazatlan,Sinaloa,202312,Gasavion,137952,121
NLD,Nuevo Laredo,Tamaulipas,202312,Gasavion,694,7
NLU,Felipe Angeles,Estado De Mexico,202312,Gasavion,0,0
NOG,Nogales,Sonora,202312,Gasavion,7862,43
OAX,Oaxaca,Oaxaca,202312,Gasavion,12629,86
PAZ,Poza Rica,Veracruz,202312,Gasavion,0,0
PBC,Puebla,Puebla,202312,Gasavion,18322,239
PCA,Pachuca,Hidalgo,202312,Gasavion,3333,16
PPE,Puerto Penasco,Sonora,202312,Gasavion,6631,38
PQM,Palenque,Chiapas,202312,Gasavion,0,0
PVR,Puerto Vallarta,Jalisco,202312,Gasavion,27594,117
PXM,Puerto Escondido,Oaxaca,202312,Gasavion,4087,26
QRO,Queretaro,Queretaro,202312,Gasavion,37715,361
REX,Reynosa,Tamaulipas,202312,Gasavion,8773,42
SJD,San Jose Del Cabo,Baja California Sur,202312,Gasavion,9003,21
SLP,San Luis Potosi,San Luis Potosi,202312,Gasavion,10411,57
TAM,Tampico,Tamaulipas,202312,Gasavion,20452,77
TAP,Tapachula,Chiapas,202312,Gasavion,115753,141
TCN,Tehuacan,Puebla,202312,Gasavion,4717,34
TGZ,Tuxtla Gutierrez,Chiapas,202312,Gasavion,15383,32
TIJ,Tijuana,Baja California,202312,Gasavion,89034,143
TLC,Toluca,Estado De Mexico,202312,Gasavion,27880,212
TPQ,Tepic,Nayarit,202312,Gasavion,10896,86
TRC,Torreon,Coahuila,202312,Gasavion,36542,42
TSL,Tamuin,San Luis Potosi,202312,Gasavion,723,4
UPN,Uruapan,Michoacan,202312,Gasavion,24493,97
VER,Veracruz,Veracruz,202312,Gasavion,16445,100
VSA,Villahermosa,Tabasco,202312,Gasavion,73488,47
ZCL,Zacatecas,Zacatecas,202312,Gasavion,2606,10
ZIH,Zihuatanejo,Guerrero,202312,Gasavion,15119,48
ZLO,Manzanillo,Colima,202312,Gasavion,24069,17
ACA,Acapulco,Guerrero,202401,Turbosina,835338,241
AGU,Aguascalientes,Aguascalientes,202401,Turbosina,1854499,455
BJX,El Bajio,Guanajuato,202401,Turbosina,5960692,1310
CEN,Ciudad Obregon,Sonora,202401,Turbosina,657261,237
CJS,Ciudad Juarez,Chihuahua,202401,Turbosina,2693527,677
CLQ,Colima,Colima,202401,Turbosina,639760,110
CME,Ciudad Del Carmen,Campeche,202401,Turbosina,1237119,197
CPE,Campeche,Campeche,202401,Turbosina,388803,121
CTM,Chetumal,Quintana Roo,202401,Turbosina,620819,157
CUL,Culiacan,Sinaloa,202401,Turbosina,2707181,725
CUN,Cancun,Quintana Roo,202401,Turbosina,110375006,9697
CUU,Chihuahua,Chihuahua,202401,Turbosina,3522698,791
CVJ,Cuernavaca,Morelos,202401,Turbosina,83384,87
CVM,Ciudad Victoria,Tamaulipas,202401,Turbosina,80308,86
CZM,Cozumel,Quintana Roo,202401,Turbosina,2374993,518
DGO,Durango,Durango,202401,Turbosina,1214988,359
GDL,Guadalajara,Jalisco,202401,Turbosina,37112524,5288
GYM,Guaymas,Sonora,202401,Turbosina,19719,18
HMO,Hermosillo,Sonora,202401,Turbosina,3367060,1059
HUX,Huatulco,Oaxaca,202401,Turbosina,1904542,337
IZT,Ixtepec,Oaxaca,202401,Turbosina,8023,12
LAP,La Paz,Baja California Sur,202401,Turbosina,3300265,550
LMM,Los Mochis,Sinaloa,202401,Turbosina,742931,213
LTO,Loreto,Baja California Sur,202401,Turbosina,239596,127
LZC,Lazaro Cardenas,Michoacan,202401,Turbosina,15313,16
MAM,Matamoros,Tamaulipas,202401,Turbosina,138563,80
MEX,Mexico,Ciudad de Mexico,202401,Turbosina,133551829,13578
MID,Merida,Yucatan,202401,Turbosina,6548474,1355
MLM,Morelia,Michoacan,202401,Turbosina,3329960,442
MTT,Minatitlan,Veracruz,202401,Turbosina,187632,100
MTY,Monterrey,Nuevo Leon,202401,Turbosina,18646650,4219
MXL,Mexicali,Baja California,202401,Turbosina,2497127,407
MZT,Mazatlan,Sinaloa,202401,Turbosina,2806679,645
NLD,Nuevo Laredo,Tamaulipas,202401,Turbosina,186534,81
NLU,Felipe Angeles,Estado De Mexico,202401,Turbosina,24093276,2144
NOG,Nogales,Sonora,202401,Turbosina,9169,8
OAX,Oaxaca,Oaxaca,202401,Turbosina,2990497,646
PAZ,Poza Rica,Veracruz,202401,Turbosina,14247,24
PBC,Puebla,Puebla,202401,Turbosina,2194374,416
PCA,Pachuca,Hidalgo,202401,Turbosina,21493,37
PPE,Puerto Penasco,Sonora,202401,Turbosina,21788,20
PQM,Palenque,Chiapas,202401,Turbosina,61665,28
PVR,Puerto Vallarta,Jalisco,202401,Turbosina,20455618,2431
PXM,Puerto Escondido,Oaxaca,202401,Turbosina,571056,258
QRO,Queretaro,Queretaro,202401,Turbosina,7120950,1385
REX,Reynosa,Tamaulipas,202401,Turbosina,484558,194
SJD,San Jose Del Cabo,Baja California Sur,202401,Turbosina,17220285,3032
SLP,San Luis Potosi,San Luis Potosi,202401,Turbosina,1538507,636
TAM,Tampico,Tamaulipas,202401,Turbosina,718823,509
TAP,Tapachula,Chiapas,202401,Turbosina,1471106,288
TCN,Tehuacan,Puebla,202401,Turbosina,7134,12
TGZ,Tuxtla Gutierrez,Chiapas,202401,Turbosina,2323771,455
TIJ,Tijuana,Baja California,202401,Turbosina,23258771,3347
TLC,Toluca,Estado De Mexico,202401,Turbosina,6885635,1839
TPQ,Tepic,Nayarit,202401,Turbosina,587732,115
TRC,Torreon,Coahuila,202401,Turbosina,1132517,438
TSL,Tamuin,San Luis Potosi,202401,Turbosina,7857,13
UPN,Uruapan,Michoacan,202401,Turbosina,415234,65
VER,Veracruz,Veracruz,202401,Turbosina,2329366,805
VSA,Villahermosa,Tabasco,202401,Turbosina,2650039,905
ZCL,Zacatecas,Zacatecas,202401,Turbosina,993195,188
ZIH,Zihuatanejo,Guerrero,202401,Turbosina,1897062,341
